epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
11,0.9434090852737427,0.9882275462150574,0.24165913462638855,0.001,0.909339964389801,0.9521077871322632,0.9389234185218811,0.9828020334243774,0.2731761932373047,0.9207792282104492,0.9255874752998352
12,0.9447727203369141,0.9892172813415527,0.2364952266216278,0.001,0.9103090167045593,0.9546887874603271,0.9404761791229248,0.9842870831489563,0.2610737681388855,0.9115043878555298,0.9412533044815063
13,0.9495454430580139,0.9893906712532043,0.23476701974868774,0.001,0.918799877166748,0.9572697877883911,0.9415113925933838,0.9840196371078491,0.26100993156433105,0.9127686023712158,0.942558765411377
14,0.9439772963523865,0.9885851144790649,0.23745447397232056,0.001,0.9094638824462891,0.9535416960716248,0.9399586319923401,0.984329104423523,0.25971513986587524,0.9072681665420532,0.9451697468757629
15,0.9439772963523865,0.9887313842773438,0.23730787634849548,0.001,0.9090164303779602,0.9541152715682983,0.9425466060638428,0.983657956123352,0.2732369899749756,0.9129886627197266,0.9451697468757629
16,0.9488636255264282,0.9895787239074707,0.23240351676940918,0.001,0.9154582619667053,0.9595640301704407,0.9404761791229248,0.983444094657898,0.26647108793258667,0.9033457636833191,0.9516971707344055
17,0.9532954692840576,0.9900655150413513,0.22440296411514282,0.001,0.9232251048088074,0.9621450901031494,0.9399586319923401,0.9841567277908325,0.26619547605514526,0.9012346267700195,0.9530026316642761
18,0.9536363482475281,0.9900481700897217,0.224549800157547,0.001,0.9235213398933411,0.9627186059951782,0.9378882050514221,0.9836008548736572,0.2709771692752838,0.9068010449409485,0.939947783946991
19,0.9488636255264282,0.9901384115219116,0.22512440383434296,0.001,0.9145509004592896,0.9607111811637878,0.9420289993286133,0.9844585061073303,0.25510355830192566,0.9057071805000305,0.9530026316642761
20,0.9522727131843567,0.9912574887275696,0.21729443967342377,0.001,0.9225682020187378,0.9601376056671143,0.9420289993286133,0.9859957695007324,0.24505750834941864,0.9160305261611938,0.939947783946991
21,0.9513636231422424,0.9901540279388428,0.22345514595508575,0.001,0.9221639633178711,0.9581301808357239,0.9440994262695312,0.9850736856460571,0.2499268352985382,0.9112499952316284,0.9516971707344055
22,0.9509090781211853,0.9908879995346069,0.2203783094882965,0.001,0.9216119050979614,0.9575566053390503,0.9487577676773071,0.9850730895996094,0.2502581477165222,0.9248408079147339,0.9477806687355042
23,0.9526136517524719,0.9906356334686279,0.22142289578914642,0.001,0.921009361743927,0.9630054235458374,0.9425466060638428,0.9840475916862488,0.25992563366889954,0.9058240652084351,0.9543080925941467
24,0.9528409242630005,0.9909453392028809,0.21792887151241302,0.001,0.923373818397522,0.9607111811637878,0.9384058117866516,0.9847204089164734,0.2508655786514282,0.9089758992195129,0.9386423230171204
25,0.9522727131843567,0.9915492534637451,0.21591906249523163,0.001,0.9209442734718323,0.9621450901031494,0.9425466060638428,0.9855477809906006,0.2514598071575165,0.9018405079841614,0.9595300555229187
26,0.9580681920051575,0.9926497340202332,0.20104245841503143,0.0005,0.930425226688385,0.9664467573165894,0.9430642127990723,0.9855865240097046,0.24176974594593048,0.9009780287742615,0.9621409773826599
27,0.9626136422157288,0.9946199655532837,0.1795293688774109,0.0005,0.9352260231971741,0.9730426669120789,0.9472050070762634,0.9857051968574524,0.23115718364715576,0.9068627953529358,0.9660574793815613
28,0.9646590948104858,0.9945418834686279,0.17169667780399323,0.0005,0.9381898641586304,0.975050151348114,0.945652186870575,0.985564649105072,0.2240157574415207,0.9085290431976318,0.9595300555229187
29,0.962954580783844,0.9949040412902832,0.16497363150119781,0.0005,0.9357596039772034,0.973329484462738,0.9415113925933838,0.9862262606620789,0.2219022959470749,0.8948004841804504,0.9660574793815613
30,0.9650000333786011,0.9948054552078247,0.16291576623916626,0.0005,0.9426344037055969,0.9707484245300293,0.9440994262695312,0.9859251379966736,0.21604587137699127,0.9051724076271057,0.9595300555229187
31,0.962954580783844,0.9947397112846375,0.16134513914585114,0.0005,0.9374480843544006,0.9713220000267029,0.9451345801353455,0.9860159158706665,0.22056172788143158,0.9024389982223511,0.9660574793815613
32,0.9670454859733582,0.9943377375602722,0.1594676971435547,0.0005,0.9463836550712585,0.9718955755233765,0.9435818195343018,0.9860717058181763,0.22259263694286346,0.9001218676567078,0.9647519588470459
33,0.9664772748947144,0.9951561689376831,0.15574631094932556,0.0005,0.9448160529136658,0.9721823334693909,0.9435818195343018,0.9860702753067017,0.21581849455833435,0.9040590524673462,0.9595300555229187
34,0.9657954573631287,0.995232105255127,0.1514921337366104,0.0005,0.9422543048858643,0.973329484462738,0.944616973400116,0.9853171110153198,0.2168886810541153,0.9033048152923584,0.9634464979171753
35,0.9679545760154724,0.9950728416442871,0.15169289708137512,0.0005,0.9455101490020752,0.9753369092941284,0.9404761791229248,0.9856094121932983,0.23380915820598602,0.8879618644714355,0.9725848436355591
36,0.9667045474052429,0.995538592338562,0.14761163294315338,0.0005,0.9433647394180298,0.9744765758514404,0.9497929811477661,0.9856754541397095,0.2267085313796997,0.9084248542785645,0.9712793827056885
37,0.9678409099578857,0.9946914315223694,0.15181627869606018,0.0005,0.9445061087608337,0.9761972427368164,0.9415113925933838,0.9843275547027588,0.2201809138059616,0.9006134867668152,0.9582245349884033
38,0.9675000309944153,0.9952011108398438,0.14799819886684418,0.0005,0.944459855556488,0.9753369092941284,0.9435818195343018,0.985119104385376,0.22033099830150604,0.8981817960739136,0.9673629403114319
39,0.9701136350631714,0.9967682361602783,0.135525643825531,0.00025,0.9512878060340881,0.9744765758514404,0.9451345801353455,0.9856642484664917,0.2150184065103531,0.8966346383094788,0.9738903641700745
40,0.9732954502105713,0.9965532422065735,0.13208593428134918,0.00025,0.9526726603507996,0.9813593029975891,0.944616973400116,0.9861900210380554,0.20975081622600555,0.8946108222007751,0.9751958250999451
41,0.9720454812049866,0.9968113899230957,0.1296921819448471,0.00025,0.9530332684516907,0.977631151676178,0.9420289993286133,0.9857510924339294,0.21655088663101196,0.8920863270759583,0.9712793827056885
